code,municipality,county,constituency,constituency_name,name
14800214,1480,14,16,Göteborgs kommun,"Östra Göteborg, Utby"
14800215,1480,14,16,Göteborgs kommun,"Östra Göteborg, Kamgatan m fl"
14800216,1480,14,16,Göteborgs kommun,"Östra Göteborg, Kviberg Östra"
14800217,1480,14,16,Göteborgs kommun,"Östra Göteborg, Kvibergsnäs"
14800218,1480,14,16,Göteborgs kommun,"Östra Göteborg, Bellevue Park"
14800219,1480,14,16,Göteborgs kommun,"Östra Göteborg, Bellevue"
14800220,1480,14,16,Göteborgs kommun,"Östra Göteborg, Gamlestaden Norra"
14800221,1480,14,16,Göteborgs kommun,"Östra Göteborg, Gamlestaden Södra"
14800222,1480,14,16,Göteborgs kommun,"Östra Göteborg, Nylöse"
14800223,1480,14,16,Göteborgs kommun,"Östra Göteborg, Kviberg Västra"
14800224,1480,14,16,Göteborgs kommun,"Östra Göteborg, Kortedala Södra"
14800225,1480,14,16,Göteborgs kommun,"Östra Göteborg, Månadsparken"
14800226,1480,14,16,Göteborgs kommun,"Östra Göteborg, Gregorianska G. m fl"
14800227,1480,14,16,Göteborgs kommun,"Östra Göteborg, Kortedala Västra"
14800228,1480,14,16,Göteborgs kommun,"Östra Göteborg, Kortedala Torg"
14800229,1480,14,16,Göteborgs kommun,"Östra Göteborg, Förstamajgatan m fl"
14800230,1480,14,16,Göteborgs kommun,"Östra Göteborg, Kortedala Östra"
14800231,1480,14,16,Göteborgs kommun,"Östra Göteborg, Månadsgatorna m fl"
14800232,1480,14,16,Göteborgs kommun,"Östra Göteborg, Adventsparken Östra"
14800233,1480,14,16,Göteborgs kommun,"Östra Göteborg, Adventsparken Västra"
14800235,1480,14,16,Göteborgs kommun,"Östra Göteborg, Kortedala Norra"
14800301,1480,14,16,Göteborgs kommun,"Östra Centrum, Fräntorp"
14800302,1480,14,16,Göteborgs kommun,"Östra Centrum, Vidkärr"
14800303,1480,14,16,Göteborgs kommun,"Östra Centrum, Munkebäck Norra"
14800304,1480,14,16,Göteborgs kommun,"Östra Centrum, Munkebäck Södra"
14800305,1480,14,16,Göteborgs kommun,"Östra Centrum, Kålltorp Norra"
14800306,1480,14,16,Göteborgs kommun,"Östra Centrum, Torpa"
14800307,1480,14,16,Göteborgs kommun,"Östra Centrum, Björkekärr Norra"
14800308,1480,14,16,Göteborgs kommun,"Östra Centrum, Smörslätten"
14800309,1480,14,16,Göteborgs kommun,"Östra Centrum, Björkekärr Östra"
14800310,1480,14,16,Göteborgs kommun,"Östra Centrum, Robertshöjd m fl"
14800311,1480,14,16,Göteborgs kommun,"Östra Centrum, Björkekärr Västra"
14800312,1480,14,16,Göteborgs kommun,"Östra Centrum, Kålltorp Östra"
14800313,1480,14,16,Göteborgs kommun,"Östra Centrum, Solrosparken"
14800314,1480,14,16,Göteborgs kommun,"Östra Centrum, Kålltorp Västra"
14800315,1480,14,16,Göteborgs kommun,"Östra Centrum, Kålltorp Södra"
14800316,1480,14,16,Göteborgs kommun,"Östra Centrum, Björkekärr Södra"
14800317,1480,14,16,Göteborgs kommun,"Östra Centrum, Kallebäck Östra"
14800318,1480,14,16,Göteborgs kommun,"Östra Centrum, Kallebäck Västra"
14800319,1480,14,16,Göteborgs kommun,"Östra Centrum, Kallebäck Norra"
14800320,1480,14,16,Göteborgs kommun,"Östra Centrum, Skår Södra"
14800321,1480,14,16,Göteborgs kommun,"Östra Centrum, Jakobsdal"
14800322,1480,14,16,Göteborgs kommun,"Östra Centrum, Skår Norra"
14800323,1480,14,16,Göteborgs kommun,"Östra Centrum, Stora Torp"
14800324,1480,14,16,Göteborgs kommun,"Östra Centrum, Lilla Torp"
14800325,1480,14,16,Göteborgs kommun,"Östra Centrum, Bö"
14800326,1480,14,16,Göteborgs kommun,"Östra Centrum, Örgryte"
14800327,1480,14,16,Göteborgs kommun,"Östra Centrum, Prästgårdsängen m fl"
14800328,1480,14,16,Göteborgs kommun,"Östra Centrum, Kärralund Södra"
14800329,1480,14,16,Göteborgs kommun,"Östra Centrum, Kärralund Norra"
14800330,1480,14,16,Göteborgs kommun,"Östra Centrum, Härlanda"
14800331,1480,14,16,Göteborgs kommun,"Östra Centrum, Lunden Nya"
14800332,1480,14,16,Göteborgs kommun,"Östra Centrum, Danska Vägen m fl"
14800333,1480,14,16,Göteborgs kommun,"Östra Centrum, Nobelplatsen"
14800334,1480,14,16,Göteborgs kommun,"Östra Centrum, Sankt Pauli"
14800335,1480,14,16,Göteborgs kommun,"Östra Centrum, Lunden Gamla"
14800336,1480,14,16,Göteborgs kommun,"Östra Centrum, Överås"
14800337,1480,14,16,Göteborgs kommun,"Östra Centrum, Gubbero"
14800338,1480,14,16,Göteborgs kommun,"Östra Centrum, Gubberoparken"
14800339,1480,14,16,Göteborgs kommun,"Östra Centrum, Redbergsplatsen"
14800340,1480,14,16,Göteborgs kommun,"Östra Centrum, Olskroken"
14800341,1480,14,16,Göteborgs kommun,"Östra Centrum, Redberget"
14800342,1480,14,16,Göteborgs kommun,"Östra Centrum, Bagaregården"
14800343,1480,14,16,Göteborgs kommun,"Östra Centrum, Redbergslid"
14800344,1480,14,16,Göteborgs kommun,"Östra Centrum, Ånäs"
14800345,1480,14,16,Göteborgs kommun,"Östra Centrum, Strömmensberg Västra"
14800346,1480,14,16,Göteborgs kommun,"Östra Centrum, Strömmensberg Östra"
14800347,1480,14,16,Göteborgs kommun,"Östra Centrum, Kallebäck Södra"
14800401,1480,14,16,Göteborgs kommun,"Centrum, Otterhällan"
14800402,1480,14,16,Göteborgs kommun,"Centrum, Inom Vallgraven"
14800403,1480,14,16,Göteborgs kommun,"Centrum, Nordstan"
14800404,1480,14,16,Göteborgs kommun,"Centrum, Stampen Västra"
14800405,1480,14,16,Göteborgs kommun,"Centrum, Odinsgatan m fl"
14800406,1480,14,16,Göteborgs kommun,"Centrum, Stampen Östra"
14800407,1480,14,16,Göteborgs kommun,"Centrum, Friggagatan m fl"
14800408,1480,14,16,Göteborgs kommun,"Centrum, Svingeln"
14800409,1480,14,16,Göteborgs kommun,"Centrum, Gårda Norra"
14800410,1480,14,16,Göteborgs kommun,"Centrum, Gårda Södra"
14800411,1480,14,16,Göteborgs kommun,"Centrum, Bohusgatan m fl"
14800412,1480,14,16,Göteborgs kommun,"Centrum, Sten Sturegatan m fl"
14800413,1480,14,16,Göteborgs kommun,"Centrum, Heden"
14800414,1480,14,16,Göteborgs kommun,"Centrum, Hedås"
14800415,1480,14,16,Göteborgs kommun,"Centrum, Götaplatsen"
14800416,1480,14,16,Göteborgs kommun,"Centrum, Carlandersplatsen"
14800417,1480,14,16,Göteborgs kommun,"Centrum, Eklanda Östra"
14800418,1480,14,16,Göteborgs kommun,"Centrum, Eklanda Norra"
14800419,1480,14,16,Göteborgs kommun,"Centrum, Johanneberg Övre"
14800420,1480,14,16,Göteborgs kommun,"Centrum, Johanneberg Östra"
14800421,1480,14,16,Göteborgs kommun,"Centrum, Eklanda Södra"
14800422,1480,14,16,Göteborgs kommun,"Centrum, Kristinehöjd Västra"
14800424,1480,14,16,Göteborgs kommun,"Centrum, Kristinehöjd Östra"
14800425,1480,14,16,Göteborgs kommun,"Centrum, Getebergsäng"
14800426,1480,14,16,Göteborgs kommun,"Centrum, Krokslätt Norra"
14800427,1480,14,16,Göteborgs kommun,"Centrum, Krokslätt Södra"
14800428,1480,14,16,Göteborgs kommun,"Centrum, Fredriksdal"
14800429,1480,14,16,Göteborgs kommun,"Centrum, Framnäs"
14800430,1480,14,16,Göteborgs kommun,"Centrum, Mossen"
14800431,1480,14,16,Göteborgs kommun,"Centrum, Fridkullagatan m fl"
14800432,1480,14,16,Göteborgs kommun,"Centrum, Guldheden Östra"
14800433,1480,14,16,Göteborgs kommun,"Centrum, Doktor Forselius Backe m fl"
14800434,1480,14,16,Göteborgs kommun,"Centrum, Guldheden Södra"
14800435,1480,14,16,Göteborgs kommun,"Centrum, Guldheden Vattentornet"
14800436,1480,14,16,Göteborgs kommun,"Centrum, Doktor Fries Torg"
14800437,1480,14,16,Göteborgs kommun,"Centrum, Guldheden Västra"
14800438,1480,14,16,Göteborgs kommun,"Centrum, Guldheden Norra"
14800439,1480,14,16,Göteborgs kommun,"Centrum, Landala Egnahem"
14800440,1480,14,16,Göteborgs kommun,"Centrum, Landalagången m fl"
14800441,1480,14,16,Göteborgs kommun,"Centrum, Johanneberg Västra"
14800442,1480,14,16,Göteborgs kommun,"Centrum, Johanneberg Nedre"
14800443,1480,14,16,Göteborgs kommun,"Centrum, Lorensberg"
14800444,1480,14,16,Göteborgs kommun,"Centrum, Vasastaden Södra"
14800445,1480,14,16,Göteborgs kommun,"Centrum, Kapellplatsen"
14800446,1480,14,16,Göteborgs kommun,"Centrum, Landalabergen m fl"
14800447,1480,14,16,Göteborgs kommun,"Centrum, Fogelbergsparken"
14800448,1480,14,16,Göteborgs kommun,"Centrum, Vasastaden Västra"
14800449,1480,14,16,Göteborgs kommun,"Centrum, Vasastaden Östra"
14800450,1480,14,16,Göteborgs kommun,"Centrum, Valand"
14800451,1480,14,16,Göteborgs kommun,"Centrum, Vasastaden Norra"
14800501,1480,14,16,Göteborgs kommun,"Västra Centrum, Långgatorna"
14800502,1480,14,16,Göteborgs kommun,"Västra Centrum, Masthuggstorget"
14800503,1480,14,16,Göteborgs kommun,"Västra Centrum, Stigberget"
14800504,1480,14,16,Göteborgs kommun,"Västra Centrum, Masthugget Övre"
14800505,1480,14,16,Göteborgs kommun,"Västra Centrum, Masthugget Nedre"
14800506,1480,14,16,Göteborgs kommun,"Västra Centrum, Oscar Fredrik"
14800507,1480,14,16,Göteborgs kommun,"Västra Centrum, Sjömansgatan m fl"
14800508,1480,14,16,Göteborgs kommun,"Västra Centrum, Vegastaden"
14800509,1480,14,16,Göteborgs kommun,"Västra Centrum, Slottsskogen"
14800510,1480,14,16,Göteborgs kommun,"Västra Centrum, Linnéplatsen"
14800511,1480,14,16,Göteborgs kommun,"Västra Centrum, Sveaplan"
14800512,1480,14,16,Göteborgs kommun,"Västra Centrum, Kommendantsängen"
14800513,1480,14,16,Göteborgs kommun,"Västra Centrum, Linné"
14800514,1480,14,16,Göteborgs kommun,"Västra Centrum, Nordhem"
14800515,1480,14,16,Göteborgs kommun,"Västra Centrum, Risåsen"
14800516,1480,14,16,Göteborgs kommun,"Västra Centrum, Olivedal"
14800517,1480,14,16,Göteborgs kommun,"Västra Centrum, Plantagegatan m fl"
14800518,1480,14,16,Göteborgs kommun,"Västra Centrum, Skansberget"
14800519,1480,14,16,Göteborgs kommun,"Västra Centrum, Haga Västra"
14800520,1480,14,16,Göteborgs kommun,"Västra Centrum, Haga Östra"
14800521,1480,14,16,Göteborgs kommun,"Västra Centrum, Nilssonsberg Västra"
14800522,1480,14,16,Göteborgs kommun,"Västra Centrum, Nilssonsberg Östra"
14800523,1480,14,16,Göteborgs kommun,"Västra Centrum, Annedal Östra"
14800524,1480,14,16,Göteborgs kommun,"Västra Centrum, Annedal Västra"
14800525,1480,14,16,Göteborgs kommun,"Västra Centrum, Änggården"
14800526,1480,14,16,Göteborgs kommun,"Västra Centrum, Svalebo"
14800527,1480,14,16,Göteborgs kommun,"Västra Centrum, Skytteskogen"
14800528,1480,14,16,Göteborgs kommun,"Västra Centrum, Kungsladugård Östra"
14800529,1480,14,16,Göteborgs kommun,"Västra Centrum, Kungsladugård Västra"
14800530,1480,14,16,Göteborgs kommun,"Västra Centrum, Mariaplan"
14800531,1480,14,16,Göteborgs kommun,"Västra Centrum, Silverkällan"
14800532,1480,14,16,Göteborgs kommun,"Västra Centrum, Sannaplan"
14800533,1480,14,16,Göteborgs kommun,"Västra Centrum, Sandarna"
14800534,1480,14,16,Göteborgs kommun,"Västra Centrum, Klippan"
14800535,1480,14,16,Göteborgs kommun,"Västra Centrum, Gröna Vallen"
14800536,1480,14,16,Göteborgs kommun,"Västra Centrum, Kusttorget"
14800537,1480,14,16,Göteborgs kommun,"Västra Centrum, Chapmans Torg"
14800538,1480,14,16,Göteborgs kommun,"Västra Centrum, Slottsskogsgat. m fl"
14800539,1480,14,16,Göteborgs kommun,"Västra Centrum, Gråberget Västra"
14800540,1480,14,16,Göteborgs kommun,"Västra Centrum, Gråberget Östra"
14800541,1480,14,16,Göteborgs kommun,"Västra Centrum, Godhem"
14800542,1480,14,16,Göteborgs kommun,"Västra Centrum, Marieberg"
14800543,1480,14,16,Göteborgs kommun,"Västra Centrum, Klareborgsgatan m fl"
14800544,1480,14,16,Göteborgs kommun,"Västra Centrum, Karl Johan"
14800545,1480,14,16,Göteborgs kommun,"Västra Centrum, Söderlingska Ängen"
14800546,1480,14,16,Göteborgs kommun,"Västra Centrum, Kommendörsgatan m fl"
14800547,1480,14,16,Göteborgs kommun,"Västra Centrum, Hängmattan"
14800548,1480,14,16,Göteborgs kommun,"Västra Centrum, Gatenhielmska"
14800601,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Högsbohöjd Norra"
14800602,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Högsbohöjd Södra"
14800603,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Högsbohöjd Östra"
14800604,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Högsbotorp V"
14800605,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Högsbotorp S"
14800606,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Högsbo"
14800607,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Högsbotorp Östra"
14800608,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Marklandsgatan"
14800609,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Kapplandsgatan"
14800610,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Flatås Västra"
14800611,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Flatås Södra"
14800612,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Kaverös Norra"
14800613,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Kavås"
14800614,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Kaverös Södra"
14800615,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Altplatsen"
14800616,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Ruddalen"
14800617,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Gånglåten"
14800618,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Frölunda"
14800620,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Frölunda Torg"
14800621,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Positivparken"
14800622,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Spinetten"
14800623,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Tofta"
14800624,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Järnbrott Västra"
14800625,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Järnbrott Östra"
14800626,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Järnbrott Södra"
14800627,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Flatås Östra"
14800628,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Sisjön Norra"
14800629,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Pilegården"
14800630,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Kobbegården"
14800631,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Askim"
14800632,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Sisjön Västra"
14800633,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Sisjön Södra"
14800634,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Trollåsen"
14800635,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Lyckhem"
14800636,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Lindås"
14800637,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Billdal Södra"
14800638,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Billdal Norra"
14800639,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Nygård"
14800640,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Skintebo Västra"
14800641,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Skintebo Östra"
14800642,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Uggleberget"
14800643,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Brottkärr Östra"
14800644,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Brottkärr Västra"
14800645,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Hovås Södra"
14800646,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Hovås Norra"
14800647,1480,14,16,Göteborgs kommun,"Sydvästra Göteborg, Hult"
14800701,1480,14,16,Göteborgs kommun,"Västra Göteborg, Långedrag Västra"
14800702,1480,14,16,Göteborgs kommun,"Västra Göteborg, Långedrag Östra"
14800703,1480,14,16,Göteborgs kommun,"Västra Göteborg, Tångudden"
14800704,1480,14,16,Göteborgs kommun,"Västra Göteborg, Hagen Norra"
14800705,1480,14,16,Göteborgs kommun,"Västra Göteborg, Nya Varvet"
14800706,1480,14,16,Göteborgs kommun,"Västra Göteborg, Kungsten"
14800707,1480,14,16,Göteborgs kommun,"Västra Göteborg, Ekebäck"
14800708,1480,14,16,Göteborgs kommun,"Västra Göteborg, Hagen Södra"
14800709,1480,14,16,Göteborgs kommun,"Västra Göteborg, Grimmered"
14800710,1480,14,16,Göteborgs kommun,"Västra Göteborg, Påvelund"
14800711,1480,14,16,Göteborgs kommun,"Västra Göteborg, Björnekulla"
14800712,1480,14,16,Göteborgs kommun,"Västra Göteborg, Osberget"
14800713,1480,14,16,Göteborgs kommun,"Västra Göteborg, Källängen"
14800714,1480,14,16,Göteborgs kommun,"Västra Göteborg, Fiskebäck"
14800715,1480,14,16,Göteborgs kommun,"Västra Göteborg, Bratthammar"
14800716,1480,14,16,Göteborgs kommun,"Västra Göteborg, Tynnered Södra"
14800717,1480,14,16,Göteborgs kommun,"Västra Göteborg, Tynnered Norra"
14800718,1480,14,16,Göteborgs kommun,"Västra Göteborg, Guldringen m fl"
14800719,1480,14,16,Göteborgs kommun,"Västra Göteborg, Tynnered Östra"
14800720,1480,14,16,Göteborgs kommun,"Västra Göteborg, Skattegården"
14800722,1480,14,16,Göteborgs kommun,"Västra Göteborg, Ängås"
14800723,1480,14,16,Göteborgs kommun,"Västra Göteborg, Topasgatan"
14800724,1480,14,16,Göteborgs kommun,"Västra Göteborg, Korsåsen"
14800725,1480,14,16,Göteborgs kommun,"Västra Göteborg, Opaltorget Norra"
14800726,1480,14,16,Göteborgs kommun,"Västra Göteborg, Opaltorget Södra"
14800727,1480,14,16,Göteborgs kommun,"Västra Göteborg, Grevegården"
14800728,1480,14,16,Göteborgs kommun,"Västra Göteborg, Önnered Norra"
14800729,1480,14,16,Göteborgs kommun,"Västra Göteborg, Önnered Östra"
14800730,1480,14,16,Göteborgs kommun,"Västra Göteborg, Önnered Västra"
14800731,1480,14,16,Göteborgs kommun,"Västra Göteborg, Åkered"
14800732,1480,14,16,Göteborgs kommun,"Västra Göteborg, Välen"
14800733,1480,14,16,Göteborgs kommun,"Västra Göteborg, Näset Norra"
14800734,1480,14,16,Göteborgs kommun,"Västra Göteborg, Näset Södra"
14800735,1480,14,16,Göteborgs kommun,"Västra Göteborg, Donsö-Vrångö"
14800736,1480,14,16,Göteborgs kommun,"Västra Göteborg, Styrsö-Köpstadsö"
